"Repetition","ID","OuterFold","SplitID"
3,994,3,"R03_F03"
3,995,3,"R03_F03"
3,996,2,"R03_F02"
3,997,5,"R03_F05"
3,998,3,"R03_F03"
3,999,4,"R03_F04"
3,1000,1,"R03_F01"
4,1,3,"R04_F03"
4,2,3,"R04_F03"
4,3,1,"R04_F01"
4,4,5,"R04_F05"
4,5,2,"R04_F02"
4,6,5,"R04_F05"
4,7,3,"R04_F03"
4,8,4,"R04_F04"
4,9,5,"R04_F05"
4,10,2,"R04_F02"
4,11,3,"R04_F03"
4,12,4,"R04_F04"
4,13,5,"R04_F05"
4,14,1,"R04_F01"
4,15,5,"R04_F05"
4,16,2,"R04_F02"
4,17,1,"R04_F01"
4,18,3,"R04_F03"
4,19,4,"R04_F04"
4,20,1,"R04_F01"
4,21,4,"R04_F04"
4,22,1,"R04_F01"
4,23,2,"R04_F02"
4,24,2,"R04_F02"
4,25,4,"R04_F04"
4,26,2,"R04_F02"
4,27,2,"R04_F02"
4,28,5,"R04_F05"
4,29,4,"R04_F04"
4,30,5,"R04_F05"
4,31,4,"R04_F04"
4,32,5,"R04_F05"
4,33,2,"R04_F02"
4,34,5,"R04_F05"
4,35,4,"R04_F04"
4,36,2,"R04_F02"
4,37,5,"R04_F05"
4,38,5,"R04_F05"
4,39,2,"R04_F02"
4,40,1,"R04_F01"
4,41,3,"R04_F03"
4,42,2,"R04_F02"
4,43,4,"R04_F04"
4,44,1,"R04_F01"
4,45,5,"R04_F05"
4,46,5,"R04_F05"
4,47,5,"R04_F05"
4,48,4,"R04_F04"
4,49,4,"R04_F04"
4,50,4,"R04_F04"
4,51,4,"R04_F04"
4,52,2,"R04_F02"
4,53,5,"R04_F05"
4,54,2,"R04_F02"
4,55,2,"R04_F02"
4,56,3,"R04_F03"
4,57,1,"R04_F01"
4,58,5,"R04_F05"
4,59,2,"R04_F02"
4,60,2,"R04_F02"
4,61,5,"R04_F05"
4,62,3,"R04_F03"
4,63,3,"R04_F03"
4,64,2,"R04_F02"
4,65,3,"R04_F03"
4,66,1,"R04_F01"
4,67,3,"R04_F03"
4,68,5,"R04_F05"
4,69,2,"R04_F02"
4,70,5,"R04_F05"
4,71,4,"R04_F04"
4,72,3,"R04_F03"
4,73,5,"R04_F05"
4,74,5,"R04_F05"
4,75,4,"R04_F04"
4,76,1,"R04_F01"
4,77,5,"R04_F05"
4,78,2,"R04_F02"
4,79,1,"R04_F01"
4,80,3,"R04_F03"
4,81,2,"R04_F02"
4,82,1,"R04_F01"
4,83,3,"R04_F03"
4,84,1,"R04_F01"
4,85,5,"R04_F05"
4,86,5,"R04_F05"
4,87,3,"R04_F03"
4,88,2,"R04_F02"
4,89,3,"R04_F03"
4,90,2,"R04_F02"
4,91,2,"R04_F02"
4,92,5,"R04_F05"
4,93,4,"R04_F04"
4,94,5,"R04_F05"
4,95,1,"R04_F01"
4,96,3,"R04_F03"
4,97,2,"R04_F02"
4,98,4,"R04_F04"
4,99,4,"R04_F04"
4,100,1,"R04_F01"
4,101,2,"R04_F02"
4,102,3,"R04_F03"
4,103,5,"R04_F05"
4,104,3,"R04_F03"
4,105,5,"R04_F05"
4,106,3,"R04_F03"
4,107,3,"R04_F03"
4,108,3,"R04_F03"
4,109,1,"R04_F01"
4,110,4,"R04_F04"
4,111,2,"R04_F02"
4,112,3,"R04_F03"
4,113,1,"R04_F01"
4,114,2,"R04_F02"
4,115,3,"R04_F03"
4,116,2,"R04_F02"
4,117,5,"R04_F05"
4,118,4,"R04_F04"
4,119,2,"R04_F02"
4,120,2,"R04_F02"
4,121,4,"R04_F04"
4,122,4,"R04_F04"
4,123,1,"R04_F01"
4,124,2,"R04_F02"
4,125,5,"R04_F05"
4,126,3,"R04_F03"
4,127,3,"R04_F03"
4,128,1,"R04_F01"
4,129,5,"R04_F05"
4,130,2,"R04_F02"
4,131,2,"R04_F02"
4,132,3,"R04_F03"
4,133,3,"R04_F03"
4,134,3,"R04_F03"
4,135,4,"R04_F04"
4,136,5,"R04_F05"
4,137,2,"R04_F02"
4,138,4,"R04_F04"
4,139,2,"R04_F02"
4,140,5,"R04_F05"
4,141,1,"R04_F01"
4,142,3,"R04_F03"
4,143,4,"R04_F04"
4,144,3,"R04_F03"
4,145,1,"R04_F01"
4,146,3,"R04_F03"
4,147,5,"R04_F05"
4,148,2,"R04_F02"
4,149,1,"R04_F01"
4,150,1,"R04_F01"
4,151,1,"R04_F01"
4,152,4,"R04_F04"
4,153,5,"R04_F05"
4,154,5,"R04_F05"
4,155,2,"R04_F02"
4,156,3,"R04_F03"
4,157,3,"R04_F03"
4,158,5,"R04_F05"
4,159,5,"R04_F05"
4,160,2,"R04_F02"
4,161,1,"R04_F01"
4,162,1,"R04_F01"
4,163,4,"R04_F04"
4,164,2,"R04_F02"
4,165,4,"R04_F04"
4,166,3,"R04_F03"
4,167,4,"R04_F04"
4,168,1,"R04_F01"
4,169,3,"R04_F03"
4,170,3,"R04_F03"
4,171,1,"R04_F01"
4,172,3,"R04_F03"
4,173,5,"R04_F05"
4,174,3,"R04_F03"
4,175,5,"R04_F05"
4,176,3,"R04_F03"
4,177,3,"R04_F03"
4,178,4,"R04_F04"
4,179,3,"R04_F03"
4,180,1,"R04_F01"
4,181,1,"R04_F01"
4,182,1,"R04_F01"
4,183,4,"R04_F04"
4,184,4,"R04_F04"
4,185,4,"R04_F04"
4,186,1,"R04_F01"
4,187,5,"R04_F05"
4,188,5,"R04_F05"
4,189,1,"R04_F01"
4,190,4,"R04_F04"
4,191,1,"R04_F01"
4,192,3,"R04_F03"
4,193,1,"R04_F01"
4,194,2,"R04_F02"
4,195,4,"R04_F04"
4,196,2,"R04_F02"
4,197,2,"R04_F02"
4,198,1,"R04_F01"
4,199,1,"R04_F01"
4,200,5,"R04_F05"
4,201,4,"R04_F04"
4,202,2,"R04_F02"
4,203,5,"R04_F05"
4,204,5,"R04_F05"
4,205,4,"R04_F04"
4,206,2,"R04_F02"
4,207,5,"R04_F05"
4,208,1,"R04_F01"
4,209,3,"R04_F03"
4,210,3,"R04_F03"
4,211,4,"R04_F04"
4,212,5,"R04_F05"
4,213,4,"R04_F04"
4,214,2,"R04_F02"
4,215,4,"R04_F04"
4,216,2,"R04_F02"
4,217,4,"R04_F04"
4,218,2,"R04_F02"
4,219,4,"R04_F04"
4,220,2,"R04_F02"
4,221,3,"R04_F03"
4,222,2,"R04_F02"
4,223,1,"R04_F01"
4,224,2,"R04_F02"
4,225,5,"R04_F05"
4,226,1,"R04_F01"
4,227,2,"R04_F02"
4,228,2,"R04_F02"
4,229,5,"R04_F05"
4,230,5,"R04_F05"
4,231,3,"R04_F03"
4,232,3,"R04_F03"
4,233,1,"R04_F01"
4,234,4,"R04_F04"
4,235,3,"R04_F03"
4,236,4,"R04_F04"
4,237,2,"R04_F02"
4,238,1,"R04_F01"
4,239,4,"R04_F04"
4,240,3,"R04_F03"
4,241,3,"R04_F03"
4,242,4,"R04_F04"
4,243,2,"R04_F02"
4,244,1,"R04_F01"
4,245,2,"R04_F02"
4,246,5,"R04_F05"
4,247,3,"R04_F03"
4,248,1,"R04_F01"
4,249,5,"R04_F05"
4,250,4,"R04_F04"
4,251,4,"R04_F04"
4,252,2,"R04_F02"
4,253,4,"R04_F04"
4,254,1,"R04_F01"
4,255,1,"R04_F01"
4,256,2,"R04_F02"
4,257,5,"R04_F05"
4,258,5,"R04_F05"
4,259,5,"R04_F05"
4,260,1,"R04_F01"
4,261,2,"R04_F02"
4,262,3,"R04_F03"
4,263,2,"R04_F02"
4,264,4,"R04_F04"
4,265,4,"R04_F04"
4,266,2,"R04_F02"
4,267,5,"R04_F05"
4,268,4,"R04_F04"
4,269,5,"R04_F05"
4,270,5,"R04_F05"
4,271,1,"R04_F01"
4,272,5,"R04_F05"
4,273,5,"R04_F05"
4,274,4,"R04_F04"
4,275,3,"R04_F03"
4,276,2,"R04_F02"
4,277,4,"R04_F04"
4,278,4,"R04_F04"
4,279,4,"R04_F04"
4,280,5,"R04_F05"
4,281,3,"R04_F03"
4,282,1,"R04_F01"
4,283,5,"R04_F05"
4,284,5,"R04_F05"
4,285,2,"R04_F02"
4,286,1,"R04_F01"
4,287,1,"R04_F01"
4,288,1,"R04_F01"
4,289,2,"R04_F02"
4,290,1,"R04_F01"
4,291,5,"R04_F05"
4,292,2,"R04_F02"
4,293,1,"R04_F01"
4,294,4,"R04_F04"
4,295,5,"R04_F05"
4,296,1,"R04_F01"
4,297,2,"R04_F02"
4,298,3,"R04_F03"
4,299,4,"R04_F04"
4,300,5,"R04_F05"
4,301,2,"R04_F02"
4,302,2,"R04_F02"
4,303,5,"R04_F05"
4,304,1,"R04_F01"
4,305,1,"R04_F01"
4,306,4,"R04_F04"
4,307,3,"R04_F03"
4,308,5,"R04_F05"
4,309,3,"R04_F03"
4,310,1,"R04_F01"
4,311,4,"R04_F04"
4,312,3,"R04_F03"
4,313,3,"R04_F03"
4,314,4,"R04_F04"
4,315,3,"R04_F03"
4,316,4,"R04_F04"
4,317,2,"R04_F02"
4,318,4,"R04_F04"
4,319,3,"R04_F03"
4,320,5,"R04_F05"
4,321,4,"R04_F04"
4,322,1,"R04_F01"
4,323,4,"R04_F04"
4,324,4,"R04_F04"
4,325,4,"R04_F04"
4,326,2,"R04_F02"
4,327,1,"R04_F01"
4,328,1,"R04_F01"
4,329,2,"R04_F02"
4,330,5,"R04_F05"
4,331,5,"R04_F05"
4,332,3,"R04_F03"
4,333,1,"R04_F01"
4,334,1,"R04_F01"
4,335,2,"R04_F02"
4,336,2,"R04_F02"
4,337,5,"R04_F05"
4,338,2,"R04_F02"
4,339,5,"R04_F05"
4,340,2,"R04_F02"
4,341,3,"R04_F03"
4,342,1,"R04_F01"
4,343,4,"R04_F04"
4,344,5,"R04_F05"
4,345,3,"R04_F03"
4,346,4,"R04_F04"
4,347,5,"R04_F05"
4,348,5,"R04_F05"
4,349,2,"R04_F02"
4,350,1,"R04_F01"
4,351,3,"R04_F03"
4,352,5,"R04_F05"
4,353,5,"R04_F05"
4,354,4,"R04_F04"
4,355,1,"R04_F01"
4,356,2,"R04_F02"
4,357,2,"R04_F02"
4,358,5,"R04_F05"
4,359,4,"R04_F04"
4,360,5,"R04_F05"
4,361,2,"R04_F02"
4,362,3,"R04_F03"
4,363,1,"R04_F01"
4,364,4,"R04_F04"
4,365,3,"R04_F03"
4,366,4,"R04_F04"
4,367,1,"R04_F01"
4,368,2,"R04_F02"
4,369,3,"R04_F03"
4,370,3,"R04_F03"
4,371,5,"R04_F05"
4,372,4,"R04_F04"
4,373,1,"R04_F01"
4,374,4,"R04_F04"
4,375,3,"R04_F03"
4,376,3,"R04_F03"
4,377,2,"R04_F02"
4,378,3,"R04_F03"
4,379,3,"R04_F03"
4,380,2,"R04_F02"
4,381,3,"R04_F03"
4,382,4,"R04_F04"
4,383,4,"R04_F04"
4,384,2,"R04_F02"
4,385,4,"R04_F04"
4,386,4,"R04_F04"
4,387,5,"R04_F05"
4,388,1,"R04_F01"
4,389,1,"R04_F01"
4,390,3,"R04_F03"
4,391,1,"R04_F01"
4,392,3,"R04_F03"
4,393,4,"R04_F04"
4,394,2,"R04_F02"
4,395,3,"R04_F03"
4,396,3,"R04_F03"
4,397,1,"R04_F01"
4,398,1,"R04_F01"
4,399,5,"R04_F05"
4,400,4,"R04_F04"
4,401,2,"R04_F02"
4,402,2,"R04_F02"
4,403,4,"R04_F04"
4,404,3,"R04_F03"
4,405,3,"R04_F03"
4,406,5,"R04_F05"
4,407,1,"R04_F01"
4,408,1,"R04_F01"
4,409,3,"R04_F03"
4,410,1,"R04_F01"
4,411,4,"R04_F04"
4,412,4,"R04_F04"
4,413,3,"R04_F03"
4,414,1,"R04_F01"
4,415,3,"R04_F03"
4,416,1,"R04_F01"
4,417,5,"R04_F05"
4,418,1,"R04_F01"
4,419,1,"R04_F01"
4,420,3,"R04_F03"
4,421,3,"R04_F03"
4,422,2,"R04_F02"
4,423,2,"R04_F02"
4,424,1,"R04_F01"
4,425,5,"R04_F05"
4,426,5,"R04_F05"
4,427,1,"R04_F01"
4,428,3,"R04_F03"
4,429,4,"R04_F04"
4,430,3,"R04_F03"
4,431,5,"R04_F05"
4,432,3,"R04_F03"
4,433,4,"R04_F04"
4,434,3,"R04_F03"
4,435,1,"R04_F01"
4,436,4,"R04_F04"
4,437,2,"R04_F02"
4,438,2,"R04_F02"
4,439,1,"R04_F01"
4,440,5,"R04_F05"
4,441,5,"R04_F05"
4,442,1,"R04_F01"
4,443,3,"R04_F03"
4,444,2,"R04_F02"
4,445,4,"R04_F04"
4,446,4,"R04_F04"
4,447,3,"R04_F03"
4,448,1,"R04_F01"
4,449,3,"R04_F03"
4,450,2,"R04_F02"
4,451,1,"R04_F01"
4,452,3,"R04_F03"
4,453,1,"R04_F01"
4,454,3,"R04_F03"
4,455,1,"R04_F01"
4,456,1,"R04_F01"
4,457,4,"R04_F04"
4,458,3,"R04_F03"
4,459,4,"R04_F04"
4,460,4,"R04_F04"
4,461,5,"R04_F05"
4,462,3,"R04_F03"
4,463,1,"R04_F01"
4,464,1,"R04_F01"
4,465,1,"R04_F01"
4,466,4,"R04_F04"
4,467,4,"R04_F04"
4,468,5,"R04_F05"
4,469,5,"R04_F05"
4,470,3,"R04_F03"
4,471,4,"R04_F04"
4,472,2,"R04_F02"
4,473,1,"R04_F01"
4,474,5,"R04_F05"
4,475,1,"R04_F01"
4,476,2,"R04_F02"
4,477,5,"R04_F05"
4,478,2,"R04_F02"
4,479,5,"R04_F05"
4,480,1,"R04_F01"
4,481,5,"R04_F05"
4,482,4,"R04_F04"
4,483,3,"R04_F03"
4,484,4,"R04_F04"
4,485,3,"R04_F03"
4,486,4,"R04_F04"
4,487,3,"R04_F03"
4,488,2,"R04_F02"
4,489,2,"R04_F02"
4,490,3,"R04_F03"
4,491,5,"R04_F05"
4,492,5,"R04_F05"
4,493,4,"R04_F04"
4,494,4,"R04_F04"
4,495,5,"R04_F05"
4,496,3,"R04_F03"
4,497,3,"R04_F03"
4,498,2,"R04_F02"
4,499,5,"R04_F05"
4,500,2,"R04_F02"
4,501,2,"R04_F02"
4,502,5,"R04_F05"
4,503,3,"R04_F03"
4,504,3,"R04_F03"
4,505,2,"R04_F02"
4,506,4,"R04_F04"
4,507,1,"R04_F01"
4,508,1,"R04_F01"
4,509,5,"R04_F05"
4,510,4,"R04_F04"
4,511,4,"R04_F04"
4,512,4,"R04_F04"
4,513,1,"R04_F01"
4,514,1,"R04_F01"
4,515,4,"R04_F04"
4,516,5,"R04_F05"
4,517,1,"R04_F01"
4,518,5,"R04_F05"
4,519,3,"R04_F03"
4,520,4,"R04_F04"
4,521,5,"R04_F05"
4,522,1,"R04_F01"
4,523,2,"R04_F02"
4,524,4,"R04_F04"
4,525,3,"R04_F03"
4,526,2,"R04_F02"
4,527,2,"R04_F02"
4,528,4,"R04_F04"
4,529,2,"R04_F02"
4,530,4,"R04_F04"
4,531,5,"R04_F05"
4,532,5,"R04_F05"
4,533,2,"R04_F02"
4,534,4,"R04_F04"
4,535,4,"R04_F04"
4,536,5,"R04_F05"
4,537,3,"R04_F03"
4,538,2,"R04_F02"
4,539,5,"R04_F05"
4,540,5,"R04_F05"
4,541,2,"R04_F02"
4,542,5,"R04_F05"
4,543,1,"R04_F01"
4,544,1,"R04_F01"
4,545,5,"R04_F05"
4,546,1,"R04_F01"
4,547,3,"R04_F03"
4,548,2,"R04_F02"
4,549,5,"R04_F05"
4,550,5,"R04_F05"
4,551,3,"R04_F03"
4,552,4,"R04_F04"
4,553,3,"R04_F03"
4,554,5,"R04_F05"
4,555,4,"R04_F04"
4,556,4,"R04_F04"
4,557,3,"R04_F03"
4,558,1,"R04_F01"
4,559,4,"R04_F04"
4,560,1,"R04_F01"
4,561,2,"R04_F02"
4,562,4,"R04_F04"
4,563,4,"R04_F04"
4,564,3,"R04_F03"
4,565,2,"R04_F02"
4,566,2,"R04_F02"
4,567,3,"R04_F03"
4,568,4,"R04_F04"
4,569,1,"R04_F01"
4,570,5,"R04_F05"
4,571,4,"R04_F04"
4,572,4,"R04_F04"
4,573,4,"R04_F04"
4,574,3,"R04_F03"
4,575,1,"R04_F01"
4,576,3,"R04_F03"
4,577,2,"R04_F02"
4,578,4,"R04_F04"
4,579,3,"R04_F03"
4,580,5,"R04_F05"
4,581,5,"R04_F05"
4,582,1,"R04_F01"
4,583,2,"R04_F02"
4,584,4,"R04_F04"
4,585,3,"R04_F03"
4,586,3,"R04_F03"
4,587,4,"R04_F04"
4,588,5,"R04_F05"
4,589,1,"R04_F01"
4,590,5,"R04_F05"
4,591,2,"R04_F02"
4,592,2,"R04_F02"
4,593,4,"R04_F04"
4,594,1,"R04_F01"
4,595,3,"R04_F03"
4,596,3,"R04_F03"
4,597,2,"R04_F02"
4,598,1,"R04_F01"
4,599,3,"R04_F03"
4,600,4,"R04_F04"
4,601,3,"R04_F03"
4,602,1,"R04_F01"
4,603,5,"R04_F05"
4,604,1,"R04_F01"
4,605,4,"R04_F04"
4,606,1,"R04_F01"
4,607,1,"R04_F01"
4,608,2,"R04_F02"
4,609,3,"R04_F03"
4,610,3,"R04_F03"
4,611,3,"R04_F03"
4,612,5,"R04_F05"
4,613,2,"R04_F02"
4,614,5,"R04_F05"
4,615,4,"R04_F04"
4,616,3,"R04_F03"
4,617,2,"R04_F02"
4,618,2,"R04_F02"
4,619,1,"R04_F01"
4,620,4,"R04_F04"
4,621,1,"R04_F01"
4,622,4,"R04_F04"
4,623,3,"R04_F03"
4,624,1,"R04_F01"
4,625,1,"R04_F01"
4,626,5,"R04_F05"
4,627,1,"R04_F01"
4,628,4,"R04_F04"
4,629,3,"R04_F03"
4,630,2,"R04_F02"
4,631,2,"R04_F02"
4,632,2,"R04_F02"
4,633,2,"R04_F02"
4,634,1,"R04_F01"
4,635,1,"R04_F01"
4,636,2,"R04_F02"
4,637,1,"R04_F01"
4,638,4,"R04_F04"
4,639,2,"R04_F02"
4,640,1,"R04_F01"
4,641,3,"R04_F03"
4,642,3,"R04_F03"
4,643,5,"R04_F05"
4,644,1,"R04_F01"
4,645,5,"R04_F05"
4,646,2,"R04_F02"
4,647,2,"R04_F02"
4,648,1,"R04_F01"
4,649,1,"R04_F01"
4,650,3,"R04_F03"
4,651,5,"R04_F05"
4,652,3,"R04_F03"
4,653,2,"R04_F02"
4,654,4,"R04_F04"
4,655,1,"R04_F01"
4,656,2,"R04_F02"
4,657,1,"R04_F01"
4,658,1,"R04_F01"
4,659,2,"R04_F02"
4,660,1,"R04_F01"
4,661,5,"R04_F05"
4,662,2,"R04_F02"
4,663,5,"R04_F05"
4,664,4,"R04_F04"
4,665,2,"R04_F02"
4,666,2,"R04_F02"
4,667,2,"R04_F02"
4,668,4,"R04_F04"
4,669,5,"R04_F05"
4,670,5,"R04_F05"
4,671,1,"R04_F01"
4,672,5,"R04_F05"
4,673,4,"R04_F04"
4,674,2,"R04_F02"
4,675,2,"R04_F02"
4,676,2,"R04_F02"
4,677,3,"R04_F03"
4,678,3,"R04_F03"
4,679,5,"R04_F05"
4,680,3,"R04_F03"
4,681,2,"R04_F02"
4,682,4,"R04_F04"
4,683,4,"R04_F04"
4,684,3,"R04_F03"
4,685,3,"R04_F03"
4,686,1,"R04_F01"
4,687,4,"R04_F04"
4,688,4,"R04_F04"
4,689,5,"R04_F05"
4,690,3,"R04_F03"
4,691,5,"R04_F05"
4,692,1,"R04_F01"
4,693,3,"R04_F03"
4,694,5,"R04_F05"
4,695,4,"R04_F04"
4,696,4,"R04_F04"
4,697,3,"R04_F03"
4,698,2,"R04_F02"
4,699,1,"R04_F01"
4,700,1,"R04_F01"
4,701,5,"R04_F05"
4,702,2,"R04_F02"
4,703,5,"R04_F05"
4,704,3,"R04_F03"
4,705,1,"R04_F01"
4,706,2,"R04_F02"
4,707,1,"R04_F01"
4,708,2,"R04_F02"
4,709,3,"R04_F03"
4,710,5,"R04_F05"
4,711,1,"R04_F01"
4,712,4,"R04_F04"
4,713,1,"R04_F01"
4,714,5,"R04_F05"
4,715,3,"R04_F03"
4,716,1,"R04_F01"
4,717,2,"R04_F02"
4,718,3,"R04_F03"
4,719,5,"R04_F05"
4,720,5,"R04_F05"
4,721,1,"R04_F01"
4,722,4,"R04_F04"
4,723,4,"R04_F04"
4,724,4,"R04_F04"
4,725,4,"R04_F04"
4,726,1,"R04_F01"
4,727,3,"R04_F03"
4,728,1,"R04_F01"
4,729,2,"R04_F02"
4,730,3,"R04_F03"
4,731,5,"R04_F05"
4,732,1,"R04_F01"
4,733,5,"R04_F05"
4,734,2,"R04_F02"
4,735,3,"R04_F03"
4,736,1,"R04_F01"
4,737,1,"R04_F01"
4,738,4,"R04_F04"
4,739,3,"R04_F03"
4,740,4,"R04_F04"
4,741,4,"R04_F04"
4,742,2,"R04_F02"
4,743,3,"R04_F03"
4,744,2,"R04_F02"
4,745,2,"R04_F02"
4,746,1,"R04_F01"
4,747,4,"R04_F04"
4,748,2,"R04_F02"
4,749,4,"R04_F04"
4,750,4,"R04_F04"
4,751,1,"R04_F01"
4,752,2,"R04_F02"
4,753,4,"R04_F04"
4,754,5,"R04_F05"
4,755,2,"R04_F02"
4,756,1,"R04_F01"
4,757,4,"R04_F04"
4,758,1,"R04_F01"
4,759,5,"R04_F05"
4,760,1,"R04_F01"
4,761,4,"R04_F04"
4,762,4,"R04_F04"
4,763,4,"R04_F04"
4,764,2,"R04_F02"
4,765,4,"R04_F04"
4,766,5,"R04_F05"
4,767,2,"R04_F02"
4,768,5,"R04_F05"
4,769,2,"R04_F02"
4,770,2,"R04_F02"
4,771,1,"R04_F01"
4,772,5,"R04_F05"
4,773,5,"R04_F05"
4,774,1,"R04_F01"
4,775,2,"R04_F02"
4,776,3,"R04_F03"
4,777,5,"R04_F05"
4,778,2,"R04_F02"
4,779,1,"R04_F01"
4,780,5,"R04_F05"
4,781,4,"R04_F04"
4,782,5,"R04_F05"
4,783,1,"R04_F01"
4,784,3,"R04_F03"
4,785,5,"R04_F05"
4,786,3,"R04_F03"
4,787,3,"R04_F03"
4,788,1,"R04_F01"
4,789,3,"R04_F03"
4,790,2,"R04_F02"
4,791,5,"R04_F05"
4,792,3,"R04_F03"
4,793,2,"R04_F02"
4,794,1,"R04_F01"
4,795,2,"R04_F02"
4,796,2,"R04_F02"
4,797,4,"R04_F04"
4,798,3,"R04_F03"
4,799,5,"R04_F05"
4,800,4,"R04_F04"
4,801,5,"R04_F05"
4,802,4,"R04_F04"
4,803,5,"R04_F05"
4,804,3,"R04_F03"
4,805,5,"R04_F05"
4,806,2,"R04_F02"
4,807,2,"R04_F02"
4,808,4,"R04_F04"
4,809,4,"R04_F04"
4,810,1,"R04_F01"
4,811,4,"R04_F04"
4,812,3,"R04_F03"
4,813,2,"R04_F02"
4,814,3,"R04_F03"
4,815,4,"R04_F04"
4,816,5,"R04_F05"
4,817,2,"R04_F02"
4,818,5,"R04_F05"
4,819,5,"R04_F05"
4,820,3,"R04_F03"
4,821,1,"R04_F01"
4,822,4,"R04_F04"
4,823,2,"R04_F02"
4,824,3,"R04_F03"
4,825,2,"R04_F02"
4,826,1,"R04_F01"
4,827,2,"R04_F02"
4,828,5,"R04_F05"
4,829,1,"R04_F01"
4,830,2,"R04_F02"
4,831,5,"R04_F05"
4,832,4,"R04_F04"
4,833,3,"R04_F03"
4,834,5,"R04_F05"
4,835,1,"R04_F01"
4,836,3,"R04_F03"
4,837,2,"R04_F02"
4,838,5,"R04_F05"
4,839,3,"R04_F03"
4,840,5,"R04_F05"
4,841,5,"R04_F05"
4,842,2,"R04_F02"
4,843,1,"R04_F01"
4,844,1,"R04_F01"
4,845,5,"R04_F05"
4,846,4,"R04_F04"
4,847,5,"R04_F05"
4,848,5,"R04_F05"
4,849,1,"R04_F01"
4,850,3,"R04_F03"
4,851,1,"R04_F01"
4,852,5,"R04_F05"
4,853,1,"R04_F01"
4,854,3,"R04_F03"
4,855,2,"R04_F02"
4,856,2,"R04_F02"
4,857,1,"R04_F01"
4,858,3,"R04_F03"
4,859,1,"R04_F01"
4,860,4,"R04_F04"
4,861,3,"R04_F03"
4,862,1,"R04_F01"
4,863,1,"R04_F01"
4,864,1,"R04_F01"
4,865,4,"R04_F04"
4,866,2,"R04_F02"
4,867,4,"R04_F04"
4,868,3,"R04_F03"
4,869,3,"R04_F03"
4,870,2,"R04_F02"
4,871,2,"R04_F02"
4,872,2,"R04_F02"
4,873,3,"R04_F03"
4,874,4,"R04_F04"
4,875,5,"R04_F05"
4,876,5,"R04_F05"
4,877,3,"R04_F03"
4,878,2,"R04_F02"
4,879,3,"R04_F03"
4,880,4,"R04_F04"
4,881,3,"R04_F03"
4,882,5,"R04_F05"
4,883,1,"R04_F01"
4,884,3,"R04_F03"
4,885,1,"R04_F01"
4,886,4,"R04_F04"
4,887,1,"R04_F01"
4,888,1,"R04_F01"
4,889,2,"R04_F02"
4,890,1,"R04_F01"
4,891,1,"R04_F01"
4,892,3,"R04_F03"
4,893,5,"R04_F05"
4,894,5,"R04_F05"
4,895,1,"R04_F01"
4,896,4,"R04_F04"
4,897,2,"R04_F02"
4,898,1,"R04_F01"
4,899,4,"R04_F04"
4,900,3,"R04_F03"
4,901,4,"R04_F04"
4,902,3,"R04_F03"
4,903,2,"R04_F02"
4,904,3,"R04_F03"
4,905,1,"R04_F01"
4,906,5,"R04_F05"
4,907,5,"R04_F05"
4,908,1,"R04_F01"
4,909,5,"R04_F05"
4,910,4,"R04_F04"
4,911,4,"R04_F04"
4,912,3,"R04_F03"
4,913,2,"R04_F02"
4,914,3,"R04_F03"
4,915,3,"R04_F03"
4,916,1,"R04_F01"
4,917,1,"R04_F01"
4,918,5,"R04_F05"
4,919,4,"R04_F04"
4,920,5,"R04_F05"
4,921,3,"R04_F03"
4,922,2,"R04_F02"
4,923,4,"R04_F04"
4,924,5,"R04_F05"
4,925,2,"R04_F02"
4,926,2,"R04_F02"
4,927,1,"R04_F01"
4,928,1,"R04_F01"
4,929,4,"R04_F04"
4,930,3,"R04_F03"
4,931,2,"R04_F02"
4,932,3,"R04_F03"
4,933,4,"R04_F04"
4,934,1,"R04_F01"
4,935,4,"R04_F04"
4,936,5,"R04_F05"
4,937,2,"R04_F02"
4,938,3,"R04_F03"
4,939,3,"R04_F03"
4,940,4,"R04_F04"
4,941,2,"R04_F02"
4,942,4,"R04_F04"
4,943,5,"R04_F05"
4,944,5,"R04_F05"
4,945,2,"R04_F02"
4,946,1,"R04_F01"
4,947,4,"R04_F04"
4,948,3,"R04_F03"
4,949,5,"R04_F05"
4,950,4,"R04_F04"
4,951,5,"R04_F05"
4,952,4,"R04_F04"
4,953,5,"R04_F05"
4,954,3,"R04_F03"
4,955,5,"R04_F05"
4,956,3,"R04_F03"
4,957,1,"R04_F01"
4,958,3,"R04_F03"
4,959,5,"R04_F05"
4,960,3,"R04_F03"
4,961,1,"R04_F01"
4,962,4,"R04_F04"
4,963,5,"R04_F05"
4,964,4,"R04_F04"
4,965,4,"R04_F04"
4,966,4,"R04_F04"
4,967,2,"R04_F02"
4,968,2,"R04_F02"
4,969,2,"R04_F02"
4,970,2,"R04_F02"
4,971,1,"R04_F01"
4,972,2,"R04_F02"
4,973,1,"R04_F01"
4,974,4,"R04_F04"
4,975,4,"R04_F04"
4,976,3,"R04_F03"
4,977,3,"R04_F03"
4,978,5,"R04_F05"
4,979,3,"R04_F03"
4,980,1,"R04_F01"
4,981,4,"R04_F04"
4,982,5,"R04_F05"
4,983,5,"R04_F05"
4,984,2,"R04_F02"
4,985,3,"R04_F03"
4,986,5,"R04_F05"
4,987,1,"R04_F01"
4,988,5,"R04_F05"
4,989,3,"R04_F03"
4,990,4,"R04_F04"
4,991,1,"R04_F01"
